Date,"	Time","	DetNo","		Stable","		GMean","			OMean","			Gain","					HV","						Offset",,,,,,,,,,,,,,,,,,,,,
10/12/2021,16:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,17:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,17:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,18:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,19:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,20:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,21:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,21:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,22:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
10/12/2021,23:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,0:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,1:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,1:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,2:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,3:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,4:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,5:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,5:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,6:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,7:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,8:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,9:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,9:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,10:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,11:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,12:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,13:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,13:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,14:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,15:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,16:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,17:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,17:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,18:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,19:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,20:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,21:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,21:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,22:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
11/12/2021,23:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,0:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,1:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,1:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,2:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,3:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,4:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,5:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,5:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,6:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,7:30,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,8:14,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,9:00,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,9:48,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,10:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,11:16,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,12:10,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,12:58,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,13:46,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,14:34,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,15:22,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,16:10,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,16:58,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,17:46,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,18:34,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,19:22,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,20:10,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,20:58,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,21:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,22:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
12/12/2021,23:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,0:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,0:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,1:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,2:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,3:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,4:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,4:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,5:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,6:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,7:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,8:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,8:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,9:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,10:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,11:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,12:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,12:56,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,13:44,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,14:32,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,15:20,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,16:08,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,16:52,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,17:40,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,18:28,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,19:16,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,20:04,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,20:52,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,21:40,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,22:28,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
13/12/2021,23:16,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,0:04,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,0:52,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,1:40,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,2:28,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,3:16,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,4:04,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,4:52,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,5:40,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,6:28,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,7:16,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,8:04,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,8:52,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,9:40,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,10:28,1,1,180.045144,0,0.689922,885,0,2,1,179.98655,0,0.65828,785,0,3,1,179.941566,0,0.711789,885,0,4,1,180.086265,0,0.676705,815,0
14/12/2021,11:14,1,1,179.967537,0,0.683372,885,0,2,1,179.89652,0,0.651767,785,0,3,1,179.994986,0,0.706639,885,0,4,1,179.929203,0,0.670297,815,0
14/12/2021,12:00,1,1,179.954067,0,0.68348,885,0,2,1,179.967502,0,0.651849,785,0,3,1,179.881238,0,0.706495,885,0,4,1,179.908904,0,0.670312,815,0
14/12/2021,12:46,1,1,180.033972,0,0.68322,885,0,2,1,179.93958,0,0.651675,785,0,3,1,179.812881,0,0.706471,885,0,4,1,179.961184,0,0.670123,815,0
14/12/2021,13:32,1,1,180.020077,0,0.683587,885,0,2,1,179.987346,0,0.652304,785,0,3,1,179.998538,0,0.706899,885,0,4,1,179.961508,0,0.670296,815,0
14/12/2021,14:20,1,1,180.020077,0,0.683587,885,0,2,1,179.987346,0,0.652304,785,0,3,1,179.998538,0,0.706899,885,0,4,1,179.961508,0,0.670296,815,0
14/12/2021,15:06,1,1,180.017861,0,0.683957,885,0,2,1,180.078793,0,0.652151,785,0,3,1,179.977943,0,0.7071,885,0,4,1,179.930659,0,0.670626,815,0
14/12/2021,15:54,1,1,179.895067,0,0.684427,885,0,2,1,179.866435,0,0.652704,785,0,3,1,180.044248,0,0.707285,885,0,4,1,179.813393,0,0.67081,815,0
14/12/2021,16:40,1,1,180.208791,0,0.684508,885,0,2,1,180.047006,0,0.652806,785,0,3,1,179.844506,0,0.707811,885,0,4,1,179.850768,0,0.671011,815,0
14/12/2021,17:26,1,1,179.920929,0,0.684837,885,0,2,1,179.867575,0,0.653089,785,0,3,1,180.027077,0,0.707825,885,0,4,1,179.971489,0,0.671284,815,0
14/12/2021,18:14,1,1,179.920929,0,0.684837,885,0,2,1,179.867575,0,0.653089,785,0,3,1,180.027077,0,0.707825,885,0,4,1,179.971489,0,0.671284,815,0
14/12/2021,19:02,1,1,179.920929,0,0.684837,885,0,2,1,179.867575,0,0.653089,785,0,3,1,180.027077,0,0.707825,885,0,4,1,179.971489,0,0.671284,815,0
14/12/2021,19:50,1,1,179.920929,0,0.684837,885,0,2,1,179.867575,0,0.653089,785,0,3,1,180.027077,0,0.707825,885,0,4,1,179.971489,0,0.671284,815,0
14/12/2021,20:38,1,1,179.920929,0,0.684837,885,0,2,1,179.867575,0,0.653089,785,0,3,1,180.027077,0,0.707825,885,0,4,1,179.971489,0,0.671284,815,0
14/12/2021,21:24,1,1,180.023505,0,0.683915,885,0,2,1,179.97726,0,0.652135,785,0,3,1,180.042683,0,0.7069,885,0,4,1,180.040168,0,0.670332,815,0
14/12/2021,22:08,1,1,180.085372,0,0.684742,885,0,2,1,179.908715,0,0.652885,785,0,3,1,180.049176,0,0.707834,885,0,4,1,180.195339,0,0.670883,815,0
14/12/2021,22:54,1,1,179.996014,0,0.685006,885,0,2,1,179.968064,0,0.6532,785,0,3,1,180.187834,0,0.708067,885,0,4,1,179.90224,0,0.671336,815,0
14/12/2021,23:38,1,1,180.087211,0,0.685292,885,0,2,1,179.957861,0,0.65319,785,0,3,1,180.052616,0,0.708115,885,0,4,1,179.890854,0,0.671342,815,0
15/12/2021,0:26,1,1,180.099137,0,0.685313,885,0,2,1,180.029773,0,0.653511,785,0,3,1,180.003587,0,0.708587,885,0,4,1,179.885936,0,0.671491,815,0
15/12/2021,1:12,1,1,180.014531,0,0.685832,885,0,2,1,179.876119,0,0.653853,785,0,3,1,180.011419,0,0.708667,885,0,4,1,179.988853,0,0.671595,815,0
15/12/2021,1:54,,,,,,,,2,1,179.876119,0,0.653853,785,0,3,1,180.011419,0,0.708667,885,0,4,1,179.988853,0,0.671595,815,0
15/12/2021,2:38,1,1,180.014531,0,0.685832,885,0,2,1,179.876119,0,0.653853,785,0,3,1,180.011419,0,0.708667,885,0,4,1,179.988853,0,0.671595,815,0
15/12/2021,3:22,1,1,180.004422,0,0.68542,885,0,2,1,179.939316,0,0.653423,785,0,3,1,179.979518,0,0.708706,885,0,4,1,180.157799,0,0.671251,815,0
15/12/2021,4:10,1,1,179.93949,0,0.685821,885,0,2,1,180.040765,0,0.653512,785,0,3,1,180.090256,0,0.708758,885,0,4,1,179.898255,0,0.671533,815,0
15/12/2021,4:56,1,1,180.104529,0,0.686003,885,0,2,1,180.04248,0,0.653877,785,0,3,1,179.920418,0,0.708827,885,0,4,1,179.955105,0,0.671677,815,0
15/12/2021,5:44,1,1,180.104529,0,0.686003,885,0,2,1,180.04248,0,0.653877,785,0,3,1,179.920418,0,0.708827,885,0,4,1,179.955105,0,0.671677,815,0
15/12/2021,6:26,1,1,180.104529,0,0.686003,885,0,2,1,180.04248,0,0.653877,785,0,3,1,179.920418,0,0.708827,885,0,4,1,179.955105,0,0.671677,815,0
15/12/2021,7:14,1,1,180.104529,0,0.686003,885,0,2,1,180.04248,0,0.653877,785,0,3,1,179.920418,0,0.708827,885,0,4,1,179.955105,0,0.671677,815,0
15/12/2021,8:02,1,1,180.104529,0,0.686003,885,0,2,1,180.04248,0,0.653877,785,0,3,1,179.920418,0,0.708827,885,0,4,1,179.955105,0,0.671677,815,0
15/12/2021,8:46,1,1,180.057799,0,0.68503,885,0,2,1,180.02814,0,0.653078,785,0,3,1,179.927192,0,0.708049,885,0,4,1,179.9694,0,0.670905,815,0
15/12/2021,9:28,1,1,179.973113,0,0.685357,885,0,2,1,180.020793,0,0.653481,785,0,3,1,179.963715,0,0.708459,885,0,4,1,180.012698,0,0.671333,815,0
15/12/2021,10:08,1,1,180.046055,0,0.685358,885,0,2,1,179.854325,0,0.653546,785,0,3,1,180.013495,0,0.708616,885,0,4,1,179.940506,0,0.671288,815,0
15/12/2021,10:54,1,1,179.843229,0,0.6858,885,0,2,1,179.882111,0,0.653823,785,0,3,1,179.927439,0,0.708551,885,0,4,1,179.958015,0,0.67167,815,0
15/12/2021,11:34,1,1,180.026295,0,0.685868,885,0,2,1,179.972721,0,0.653897,785,0,3,1,179.923883,0,0.708789,885,0,4,1,179.848128,0,0.671639,815,0
15/12/2021,12:16,,,,,,,,2,1,179.972721,0,0.653897,785,0,3,1,179.923883,0,0.708789,885,0,4,1,179.848128,0,0.671639,815,0
15/12/2021,13:00,1,1,180.026295,0,0.685868,885,0,2,1,179.972721,0,0.653897,785,0,3,1,179.923883,0,0.708789,885,0,4,1,179.848128,0,0.671639,815,0
15/12/2021,13:42,1,1,180.026295,0,0.685868,885,0,2,1,179.972721,0,0.653897,785,0,3,1,179.923883,0,0.708789,885,0,4,1,179.848128,0,0.671639,815,0
15/12/2021,14:26,1,1,179.985048,0,0.685387,885,0,2,1,179.968716,0,0.653448,785,0,3,1,179.880836,0,0.708434,885,0,4,1,179.957539,0,0.671055,815,0
15/12/2021,15:14,1,1,179.955968,0,0.685659,885,0,2,1,179.961243,0,0.653649,785,0,3,1,179.886861,0,0.708736,885,0,4,1,180.159811,0,0.671584,815,0
15/12/2021,16:02,1,1,180.086743,0,0.686153,885,0,2,1,179.913964,0,0.654109,785,0,3,1,180.009323,0,0.70913,885,0,4,1,180.011997,0,0.671768,815,0
